"","","","","par1","par2","par3"
"cv",5,1,8.61394727279875,-0.690932526984502,-0.647211643368299,-4.99999958672988
"cv",5,2,15.3567430859886,-0.68598231371983,-0.645284611459694,-4.99999980651417
"cv",5,3,12.4217850405323,-0.674412709041176,-0.749916593877689,-4.99999992678904
"cv",5,4,9.88556324594312,-0.66344107609934,-0.648619590428249,-4.99999997044777
"cv",5,5,14.1407418364598,-0.69793746294993,-0.644329701882866,-4.99999973174579
"cv",5,6,4.98530783549282,-0.727769080516798,-0.637786260153211,-4.99999998382781
"cv",5,7,10.8401552419581,-0.714142383693823,-0.639741643909892,-4.99999969540913
"cv",5,8,19.0028047816265,-0.647653947391356,-0.647525444727554,-4.9999997356108
"cv",10,1,39.5229849774667,-0.721366710284683,-0.649563588457505,-4.99999998445272
"cv",10,2,15.1777552470483,-0.791783497571583,-0.638578228490193,-4.99999999890094
"cv",10,3,24.9484176972801,-0.784570890599875,-0.638866624457296,-4.99999995421059
"cv",10,4,19.6645947468034,-0.777632340855091,-0.67208904895604,-4.99999999501352
"cv",10,5,13.823795700411,-0.792855526293478,-0.640063927488129,-4.99999999953586
"cv",10,6,13.0237667553557,-0.789588901629819,-0.63931789752648,-4.99999999069333
"cv",10,7,28.1405934752375,-0.774440948064351,-0.641284924305711,-4.99999999470942
"cv",10,8,19.2285253517761,-0.781405093806144,-0.640116685312018,-4.99999995304263
